Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
0.68	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.6900000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.7000000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.71	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.72	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.73	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.74	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.75	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.76	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.77	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.78	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.79	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.8	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.81	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.8200000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.8300000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.84	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.85	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.86	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.87	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.88	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.89	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
0.9	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
