Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
1.9000000000000001	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.9100000000000001	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.92	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.93	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.94	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.95	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.96	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.97	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.98	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
1.99	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
2.0	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
2.0100000000000002	40.328159	0.0	0.0	0.0	0.0	0.0	59.671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.545223
